축제명,날짜,장소,가격,주최,문의,내용,입장시간,메인이미지,vectors
2023 울산국제아트페어(UiAF),2023-10-19 ~ 2023-10-22,UECO 울산전시컨벤션센터,"무료VIP 티켓 : 150,000원 (온라인에서만 예매 가능 ~6/29일까지)성인 일반: 15,000원 (1일권, 1일 입장 가능)청소년 (19세 이하) 일반 : 10,000원(학생증 또는 청소년증 확인)미취학 아동 무료 (만 6세 이하, 확인서류 제시)",UECO 울산전시컨벤션센터,-,-,11:00 ~ 19:00VIP Preview2023. 10. 19(목) 15:00 - 20:00PUBLIC OPEN2023. 10. 20(금) - 2023. 10. 21(토) 11:00 - 19:002023. 10. 22(일) 11:00 - 17:00,https://og-data.s3.amazonaws.com/media/exhibitions/image/13502/ei_13502.png,"[-1.59648657e-02  1.64822295e-01 -3.48862261e-01 -8.63998413e-01
 -2.39972964e-01 -1.31257445e-01  2.02020839e-01 -3.24724823e-01
  1.18255985e+00  2.54213810e-04 -3.19529921e-02  3.80213976e-01
  4.69194800e-01  1.20019388e+00  5.89247048e-01  6.04478896e-01
  1.34185567e-01  1.52884379e-01 -5.09280860e-01  1.70835853e-01
  2.38432344e-02  4.97311085e-01  1.20451617e+00  2.67812520e-01
 -1.33410919e+00  1.64547160e-01 -6.06732070e-01 -8.86142030e-02
 -2.29399372e-02  1.55639648e-01 -2.21766189e-01 -1.05250823e+00
 -2.28953898e-01 -1.01747465e+00  6.31564558e-01 -5.08109212e-01
 -2.84567356e-01 -2.73123711e-01  5.60422361e-01 -5.74923098e-01
 -6.25375390e-01  3.22497934e-01 -5.80268919e-01 -8.62764657e-01
  1.03191829e+00 -9.72693622e-01 -7.74509728e-01 -2.09776568e-03
 -4.94987875e-01 -3.15338105e-01  2.11960196e-01  4.04838800e-01
 -8.25168788e-01 -1.25837490e-01  5.45291603e-01 -8.06836545e-01
  7.11153090e-01 -4.97074038e-01 -1.24272549e+00  7.02643573e-01
 -6.78438485e-01  1.89149514e-01  1.02055538e+00 -5.06187499e-01
  9.88203824e-01 -6.63857162e-01 -1.49134487e-01  2.17793536e+00
  3.22864294e-01  9.65300262e-01 -4.35408473e-01  3.10788184e-01
  2.60420650e-01  2.67778397e-01  1.43502581e+00  1.23533167e-01
  1.58427909e-01  9.22932029e-02 -9.75973010e-02  1.32421985e-01
 -5.12541234e-01 -2.27134433e-02  1.12408006e+00 -4.56148796e-02
  5.56059420e-01  5.65614939e-01 -5.15777133e-02  2.84812808e-01
 -2.94425845e-01 -2.50211328e-01 -3.27579796e-01 -4.66107219e-01
  3.31383534e-02  3.28184336e-01  4.14311558e-01 -6.75116539e-01
 -2.12685362e-01 -2.03479633e-01  3.11560541e-01  2.44845971e-01
 -2.38579717e-02 -8.67916178e-03 -1.52606738e+00 -5.01222722e-02
 -8.06444883e-02  7.82731548e-02  2.05223992e-01  1.22148670e-01
 -3.21022838e-01 -1.04986000e+00 -8.00557315e-01 -2.33126000e-01
  1.09793794e+00 -6.91161454e-01  8.53611290e-01  5.33161342e-01
 -1.55615255e-01 -4.94112641e-01  3.19020987e-01  4.23417091e-01
  3.43784124e-01  1.96741506e-01  8.66533935e-01  2.89083451e-01
  5.04519880e-01 -2.43322060e-01 -2.26676300e-01 -5.21983981e-01
  4.71283585e-01  1.01092339e+00 -6.18586242e-01  7.21953213e-01
  3.67969990e-01  1.36207446e-01 -9.28977311e-01  2.93549865e-01
  7.21461833e-01  8.93703029e-02  5.93275130e-02 -2.05331240e-02
 -5.32910109e-01  7.18247414e-01 -8.53714466e-01  2.70610541e-01
  4.04386640e-01  6.78840578e-01  1.15505373e+00  5.18968046e-01
  9.04964745e-01 -9.12639618e-01  3.00849199e-01  1.56779829e-02
 -8.83582532e-02 -2.93579459e-01 -1.10577905e+00  6.44081175e-01
 -8.43286455e-01 -1.13323748e-01  1.08368017e-01 -8.75019655e-02
  4.57876831e-01 -5.14729261e-01  4.08112817e-02  5.85569918e-01
 -1.31147847e-01  6.98312283e-01 -4.68662590e-01  9.34179306e-01
 -3.56535316e-01  6.49304926e-01  1.74375281e-01 -8.15584660e-01
 -1.25681520e-01  9.94717851e-02  8.12314674e-02 -5.30927718e-01
  1.00118923e+00 -1.72524527e-01 -5.75913131e-01 -1.59859821e-01
 -7.23505497e-01 -1.00618027e-01  4.13023561e-01 -3.19837183e-01
  8.68532956e-01  1.81743777e+00  1.14326394e+00  1.32700670e+00
 -1.29413283e+00 -8.24589074e-01 -1.40317351e-01 -1.24022043e+00
  2.42353883e-02 -3.68759006e-01 -4.03061152e-01  3.67017418e-01
  4.23950315e-01 -2.89503485e-01 -2.09069207e-01 -4.27047491e-01
  6.87613562e-02 -2.86399215e-01 -2.53074318e-01  8.83226335e-01
  6.34549558e-02 -8.77347052e-01 -4.14568305e-01 -1.03353894e+00
 -1.50529540e+00 -1.06284492e-01  5.29614747e-01 -5.24703443e-01
  2.04453683e+00 -3.05764284e-02 -8.84976208e-01 -6.81636810e-01
  2.68845141e-01  4.33631130e-02 -3.17687750e-01  7.33262837e-01
  8.76011476e-02  4.77202415e-01  2.10140988e-01 -1.00475872e+00
 -1.51479587e-01 -2.25877762e-03 -1.72110510e+00  1.00950241e-01
 -1.58182180e+00 -2.83463746e-01  2.30313703e-01  6.35713458e-01
  4.64833170e-01 -3.98587227e-01 -3.33333969e-01  8.27868760e-01
 -2.24796340e-01 -1.83725655e-01  2.51459777e-01  5.74951410e-01
  2.11247250e-01 -4.55193490e-01 -3.65764111e-01  9.17911902e-02
 -1.16976738e+00 -8.11496258e-01 -1.27516103e+00 -1.02717972e+00
  7.40411520e-01  1.11320233e+00  6.81073427e-01 -1.85508326e-01
  1.39016831e+00 -1.40425220e-01  3.33117247e-01  1.76922962e-01
  1.25480020e+00 -8.07374492e-02 -1.81632519e-01 -8.64226520e-01
 -5.44055700e-02 -1.69748887e-01  4.45562512e-01 -1.32950351e-01
  7.19021261e-01  1.64728284e-01  1.23778105e+00 -8.17851350e-02
  1.05864525e+00 -3.33264656e-02 -1.78116083e+00  6.59642994e-01
  1.00701787e-01 -8.11007798e-01 -3.61187726e-01 -8.23633894e-02
 -7.23024189e-01  3.70783091e-01 -2.17436120e-01 -1.62970766e-01
 -3.80184859e-01 -7.10874856e-01 -9.43445265e-01  3.98553424e-02
 -1.21210970e-01 -4.00321841e-01  8.35052311e-01 -6.72728345e-02
  6.61671519e-01  1.91282928e-01  6.54385686e-01 -4.72655326e-01
  5.65292597e-01  1.12241125e+00 -9.27731037e-01  6.73834264e-01
  1.00775230e+00  3.87539536e-01 -1.24199092e+00  1.10470784e+00
  6.48018718e-01 -1.24396396e+00 -2.85770502e-02  1.27099872e-01
 -4.09051962e-02 -1.22367024e-01  9.13204923e-02  5.99124491e-01
  1.30033076e-01  6.20649576e-01 -7.89215803e-01  1.83666825e-01
 -6.30698502e-01 -4.18832392e-01 -1.08903193e+00  4.19982582e-01
  4.14661020e-01  9.32554245e-01 -1.00641526e-01  1.38249308e-01
 -3.15952510e-01  3.95995736e-01  4.09402609e-01  2.34841123e-01
 -6.74540177e-02  3.61211628e-01  1.21671963e+00  4.75645542e-01
  3.61907959e-01  1.51011264e+00  9.82429564e-01  2.06268382e+00
 -3.94393116e-01 -2.35119581e-01  8.27492476e-01  8.09075534e-01
 -4.24059033e-01  7.48695612e-01 -3.95646483e-01  3.88491243e-01
  9.85290051e-01  5.43904006e-01 -1.60048139e+00 -1.35996449e+00
 -1.08941507e+00 -5.17049551e-01  7.76609600e-01  3.21626663e-04
  5.82963049e-01 -6.69066250e-01 -6.00368798e-01 -1.06733166e-01
 -7.84040749e-01 -4.01823312e-01  6.79311812e-01 -5.70333660e-01
  3.27734947e-02 -1.07706273e+00 -7.13661492e-01 -5.39250612e-01
 -5.92040122e-01 -6.03459418e-01 -6.25130758e-02  8.52678776e-01
 -3.23223144e-01  1.58943295e-01  1.55045837e-01 -4.13417369e-01
  9.85232532e-01  1.34491071e-01  7.22768456e-02 -8.87697875e-01
  4.04881984e-01 -4.14029717e-01  1.87705243e+00  1.29741371e+00
 -4.33331043e-01  6.22269996e-02 -5.15220463e-02 -8.04380894e-01
 -8.11896753e-03 -5.18355072e-01 -1.21302940e-01 -5.39445281e-02
 -4.93888825e-01 -6.98698461e-01 -4.06773657e-01 -7.85163224e-01
  5.44315517e-01  6.37221217e-01  7.42812335e-01  3.94320965e-01
  2.79485673e-01 -7.32055902e-01  1.85494795e-01 -6.67075157e-01
 -1.12056851e-01  1.64908305e-01  7.21244872e-01 -8.83529186e-01
 -6.20726645e-01 -2.80683011e-01 -5.15295677e-02  1.78005055e-01
  6.67015076e-01  7.28682354e-02 -8.73841822e-01  3.94402653e-01
  9.36639681e-02  3.45327646e-01 -8.89593124e-01  2.91485280e-01
  1.19280070e-01 -3.04898769e-01 -8.59540164e-01  3.88406277e-01
 -1.44554436e-01  2.11345121e-01 -6.83439910e-01 -3.05989683e-01
 -6.77471220e-01 -5.28048694e-01 -2.54955202e-01  6.57701433e-01
 -2.48381600e-01 -1.14944577e-01 -6.58233538e-02  1.09725726e+00
 -2.55846918e-01  1.68062046e-01 -5.67254834e-02 -1.92886516e-01
 -5.64310312e-01 -8.93686712e-01  7.36986220e-01 -8.13312232e-01
  3.37930769e-01 -4.56309706e-01 -3.08724135e-01 -4.51049298e-01
  9.53865051e-01 -3.65525246e-01 -2.50478983e-02  5.51923335e-01
  3.32534164e-01  6.17115915e-01  8.98163855e-01 -1.91976929e+00
 -3.06292921e-01 -2.63293415e-01 -1.04056013e+00 -4.99176383e-02
  2.08290741e-01 -4.86870743e-02  1.32470444e-01 -3.77877802e-01
  4.36490148e-01 -4.89131719e-01 -8.02869573e-02  5.07513285e-02
  1.03030574e+00  1.46865118e+00 -8.08758497e-01 -1.42262447e+00
  1.13190174e+00  6.89061105e-01  3.11836123e-01 -5.93284130e-01
  1.06598318e+00 -8.97163376e-02  3.60998243e-01  3.38502079e-01
 -1.07810438e+00 -1.75879419e-01 -8.39782953e-01 -1.32354248e+00
  5.21153398e-02  7.33926237e-01  4.68323082e-01 -5.10502048e-02
 -5.35771310e-01  3.63769718e-02 -1.24222063e-01 -2.06979439e-01
 -1.79385185e-01 -6.27557933e-01 -8.32969964e-01  2.76921540e-01
 -9.83088985e-02 -7.47462809e-01  2.17426658e+00  2.44574144e-01
 -2.07140446e+00  6.07246697e-01 -3.61402899e-01 -6.04474187e-01
  1.03150809e+00 -8.48414674e-02 -5.31887352e-01  4.84581202e-01
 -4.30180550e-01  7.93590069e-01  4.83761072e-01 -2.75977105e-01
  2.13136509e-01  1.24218953e+00  2.00503126e-01  9.13549900e-01
  5.93592465e-01 -7.77072310e-02 -1.22240317e+00 -7.83498108e-01
  5.02241254e-02  1.11801255e+00 -2.10423782e-01 -1.01652384e+00
 -6.52539358e-02  4.57975298e-01  2.63918519e-01 -8.16938877e-01
 -2.07402930e-01 -1.62853372e+00 -8.32560003e-01  4.75055069e-01
 -2.20241949e-01 -2.17408344e-01  1.01223791e+00 -9.74731073e-02
  7.32840955e-01 -3.57303947e-01  1.16134413e-01 -2.13629588e-01
 -4.55096126e-01  8.29592228e-01 -3.63512665e-01 -3.96123797e-01
  6.30049527e-01  3.66996914e-01  8.16301167e-01 -8.30031216e-01
  2.79836804e-01 -8.13456345e-03 -7.88256109e-01 -4.01116878e-01
 -4.46041912e-01  1.35830685e-01  1.12656665e+00 -4.02227230e-02
  1.56335738e-02  6.27107739e-01 -1.58057511e-02 -5.92987053e-02
  1.03920650e+00  6.53654754e-01 -1.58259735e-01 -1.41272366e+00
  1.61841118e+00 -8.14929485e-01  7.89118707e-02  8.96050870e-01
 -7.18250811e-01  4.77078825e-01 -2.86951035e-01 -2.96657294e-01
 -1.09530883e-02 -9.07255173e-01 -1.35463491e-01  4.74637538e-01
  1.79172397e-01 -2.74438206e-02 -1.77291349e-01  3.59217167e-01
  2.46373210e-02  3.03208053e-01 -1.97297692e-01 -6.56491697e-01
  7.53735304e-02 -4.25375432e-01 -5.91783583e-01  1.10166085e+00
  6.92353547e-01  9.95041132e-01 -1.86344266e-01  6.77638724e-02
  2.59025488e-02 -1.28823593e-01  3.00199658e-01 -6.62919581e-01
  3.78190160e-01 -5.08129597e-01  8.00196886e-01 -1.01242340e+00
  4.21721309e-01 -2.67107878e-02 -5.16256154e-01 -1.12196064e+00
  8.13141286e-01  2.38010421e-01 -3.74425143e-01 -4.42494035e-01
 -3.20603937e-01 -3.66195560e-01  2.54789948e-01 -7.39952743e-01
  2.26829812e-01  2.47229233e-01  2.77457327e-01 -1.02369356e+00
  1.61585426e+00  3.25500876e-01  8.92830312e-01  5.00087976e-01
  1.67281818e+00 -3.11662763e-01  1.46134332e-01 -4.33052510e-01
  3.95224929e-01 -9.78122711e-01  1.99104294e-01  1.83108211e-01
  3.04975118e-02 -5.89598835e-01  1.39955238e-01  5.74526072e-01
 -3.97631526e-03  5.79569750e-02 -1.20104887e-01 -5.85227609e-02
 -1.79759121e+00  9.70306575e-01  5.61072171e-01  1.58004209e-01
 -2.83242553e-01  4.44559544e-01  4.50459123e-01 -7.97643960e-01
  1.74132347e-01 -1.71197578e-01  4.73682523e-01  2.82893032e-02
  1.07778413e-02 -4.37345862e-01 -1.75970912e-01 -2.79571503e-01
 -1.16712379e+00 -4.57563639e-01  2.75664687e-01  5.25463462e-01
  5.15190542e-01 -9.88725424e-01  1.17390893e-01  1.92784503e-01
 -6.67942941e-01  8.57371330e-01 -1.10979199e-01 -2.56654292e-01
  1.05465718e-01 -7.01054856e-02  7.20378876e-01 -7.85737038e-02
 -3.96400452e-01  9.37144995e-01 -2.93783456e-01 -5.21151066e-01
 -4.40626629e-02 -1.26011791e-02  1.23110998e+00 -9.24866572e-02
 -1.96713197e+00  1.11006916e+00 -8.07451487e-01 -8.93445015e-01
 -5.73369086e-01  5.12718499e-01 -8.24281156e-01  1.08827353e-01
  5.75774431e-01  7.84732580e-01  1.09769738e+00  1.27007619e-01
  8.32892120e-01 -5.90511501e-01  1.18083477e-01  1.08844452e-01
 -1.27307022e+00 -6.38631403e-01  3.08466941e-01 -6.93103969e-01
  1.70224071e-01  1.16154206e+00  3.83050352e-01 -7.73584664e-01
 -3.02384883e-01 -1.03125679e+00  3.48434955e-01 -5.96536994e-01
  8.54783475e-01  3.98293108e-01 -5.45276813e-02  5.66352392e-03
  2.29700506e-02  1.17549837e+00 -7.16407299e-01 -3.89742941e-01
  4.15107757e-01  6.25190675e-01  5.27600706e-01  2.69366711e-01
 -5.94635308e-01 -7.96427310e-01 -1.01625669e+00 -2.15871632e-02
 -4.66240048e-01  4.48839337e-01  1.68988228e-01 -2.14494511e-01
  6.36567399e-02  3.00241262e-01 -9.19391453e-01 -4.99830060e-02
 -3.53659987e-01 -1.39081374e-01 -1.43396258e-01  1.17229624e-02
 -3.28949571e-01 -6.30147636e-01 -1.81574568e-01  3.08955282e-01
  4.04937655e-01  2.16416791e-01 -1.20431352e+00 -1.93586066e-01
  9.95758101e-02 -3.52530777e-02 -3.63844037e-01 -7.94344127e-01
  8.32557082e-02  2.96471510e-02  6.94617808e-01 -2.17303038e-02
 -1.46130130e-01 -1.25498071e-01 -1.11408979e-01  1.04754865e+00
 -2.84184009e-01  1.10698295e+00  3.11190218e-01  2.72449583e-01
 -7.43426025e-01 -7.90236473e-01 -5.76432347e-02  3.17111880e-01
 -4.57659096e-01 -9.28800821e-01  1.00079119e+00  4.91720915e-01
  4.32679415e-01  1.06989145e+00  6.67102039e-01  6.50008976e-01
 -6.94133341e-01  4.56884950e-01 -1.11563385e+00 -1.34247446e+00
  4.46075171e-01  7.96907008e-01  2.93483496e-01 -6.09066248e-01]"
